file,pred_path,ref_path,stoi,pesq,dnsmos_sig,dnsmos_bak,dnsmos_ovrl,status
0101_441c020m_pred_future_2_3s.wav,generated\encodec_topk20\pred\0101_441c020m_pred_future_2_3s.wav,generated\encodec_topk20\ref\0101_441c020m_reference_future_2_3s.wav,0.36457023306681113,1.0440187454223633,,,,ok
0102_441c020n_pred_future_2_3s.wav,generated\encodec_topk20\pred\0102_441c020n_pred_future_2_3s.wav,generated\encodec_topk20\ref\0102_441c020n_reference_future_2_3s.wav,0.20899015223787148,1.0339027643203735,,,,ok
0103_441c020o_pred_future_2_3s.wav,generated\encodec_topk20\pred\0103_441c020o_pred_future_2_3s.wav,generated\encodec_topk20\ref\0103_441c020o_reference_future_2_3s.wav,0.1685675737195782,1.0486518144607544,,,,ok
0104_441c020p_pred_future_2_3s.wav,generated\encodec_topk20\pred\0104_441c020p_pred_future_2_3s.wav,generated\encodec_topk20\ref\0104_441c020p_reference_future_2_3s.wav,0.3095781499924688,1.0294063091278076,,,,ok
0105_441c020q_pred_future_2_3s.wav,generated\encodec_topk20\pred\0105_441c020q_pred_future_2_3s.wav,generated\encodec_topk20\ref\0105_441c020q_reference_future_2_3s.wav,0.31331537660285036,1.0477569103240967,,,,ok
0106_441c020r_pred_future_2_3s.wav,generated\encodec_topk20\pred\0106_441c020r_pred_future_2_3s.wav,generated\encodec_topk20\ref\0106_441c020r_reference_future_2_3s.wav,0.31462650090069993,1.1257377862930298,,,,ok
0107_441c020s_pred_future_2_3s.wav,generated\encodec_topk20\pred\0107_441c020s_pred_future_2_3s.wav,generated\encodec_topk20\ref\0107_441c020s_reference_future_2_3s.wav,0.21858062410068096,1.0847302675247192,,,,ok
0108_441c020t_pred_future_2_3s.wav,generated\encodec_topk20\pred\0108_441c020t_pred_future_2_3s.wav,generated\encodec_topk20\ref\0108_441c020t_reference_future_2_3s.wav,0.14076043712255137,1.0454411506652832,,,,ok
0109_441c020v_pred_future_2_3s.wav,generated\encodec_topk20\pred\0109_441c020v_pred_future_2_3s.wav,generated\encodec_topk20\ref\0109_441c020v_reference_future_2_3s.wav,0.3476641333967341,1.041394829750061,,,,ok
0110_441c020w_pred_future_2_3s.wav,generated\encodec_topk20\pred\0110_441c020w_pred_future_2_3s.wav,generated\encodec_topk20\ref\0110_441c020w_reference_future_2_3s.wav,0.1827168625749293,1.0374191999435425,,,,ok
